text,rating,sentiment_label
Kabelny panjang mantap brooo,5,positive
"Prosesnya cepet....
Recomended seller....",5,positive
Recommended seller fast respon,5,positive
barang sudah sampai....mantap,5,positive
..........................................................................................brg ok,5,positive
Terima kasih barang sdh saya terima dengan baik,5,positive
Barang bagus udah jalan,5,positive
"pengiriman cepat, barang sesuai gambar dan berfungsi dgn baik.",5,positive
ok.......................................................................................................................................................................................................................,5,positive
"oke gan, xkdksoeh...........................................mmmmmmm.......mm",5,positive
oke ......................................... ..... ....................... .............. ........ . ..      ..,5,positive
"Good, sesuai deskripsi, produk berjalan dgn baik dan murah",5,positive
"mantap lah, jangan ragu beli di toko ini. recomended",5,positive
top markotop. ninja express jgn di pake lagi,5,positive
barang oke. pengiriman cepat.,5,positive
"Barang sesuai dengan yang dipesan dan pengiriman sangat cepat sekali....
Mantapp",5,positive
"Gan, VGA yang 15m Siapin dah ane ambil 1 ya",5,positive
barang kirim tepat waktu,5,positive
pengiriman barang cepat.. sy akan jadi langganan.. terima kasih,5,positive
responnya cepat.. mantap,5,positive
"mantap respon cepat

recomanded",5,positive
Barang sdh diterima dan dicek berfungsi dgn baik,5,positive
"Barang sudah di terima dengan baik, semuanya Ok!",5,positive
service cepat.. kiriman selamat..,5,positive
Bagus....  Responsif dan cepat,5,positive
gggggggghhhhjjjjjjnm..................,5,positive
terimakasih gan barangnya sudah sampai,5,positive
Barang sudah di terima. Barang sesuai dengan gambar. OK!,5,positive
"Respon cepat, produk jg ok. Dalam waktu 1 jam nyampe. Mantap!!",5,positive
"barangnya keren, respon cepat. Thanks gan..",5,positive
Fast respon..pesanan sudah ditrima..thnks GAN,5,positive
mantappppppppppppppp,5,positive
"barang sesuai gambar &amp; packing rapi, terima kasih",5,positive
Bagusss barangnya. Pelayanan cepatt. Puas,5,positive
Barang mantap pengiriman cepat,5,positive
"Good product, fast respon",5,positive
"Terimakasih, sudah di coba dan aman ke tiga tiganya....",5,positive
kabelnya sesuai deskrip..pengiriman cepat..respon seller bagus..recomanded,5,positive
Bagus. Sesuai bintang lah,5,positive
"Respon cepat ,kualitas sesuai harga......",5,positive
"Brang cepat sampee, sesuai dengan deskripsi",5,positive
Bagus. Barang sesuai yg dipesan,5,positive
Produk bagus.  Meskipun agak kaku kabelnya. Overall memuaskan toko ini. Sukses buat tokonya :),5,positive
Barangnya bagus dan bisa dipakai,5,positive
"Thx gan barang sudah sampai, pengiriman cepat, fast respon",5,positive
Sesuai deskripsi. Produk bekerja dengan baik.,5,positive
Baranf bagus. Top.. makasih ... 😁😁😁,5,positive
"Barang sesuai deskripsi, works well.",5,positive
Barang sudah sampai dengan selamat. Proses sangat cepat. Mantap gan!,5,positive
barang sesuai deskripsi. mohon tambahkan keterangan berapa panjang kabel di deskripsi.,5,positive
respon cepat n ramah nice seller recomended,5,positive
"Pengiriman cepat, barang sesuai.",5,positive
"sellernya kerenlah, bayar rabu sore, kamis pagi sampe kantor udah duduk manis nih barangnya di meja. mantap. fast respon.",5,positive
barang sesuai..sampai dgn cepat...thx,5,positive
"murah, sesuai pesanan, mantap dan jaya",5,positive
Barang sesuai di foto bagus........,5,positive
harga dan kualitas produk sesuai deskripsi,5,positive
Barang sesuai dan proses cepat. terima kasih,5,positive
mantap barang.sesuai deskrip,5,positive
Bagus keren! No setting needed!,5,positive
"ok *dan tetep gw harus isi minimal 20 karakter, toped toped",5,positive
"Respon cepat dan barang di terima dengan baik. HDMI Murah berkualitas, semoga awet. :)",5,positive
"matur nuwun, barang sudah sampai.... tapi belum dicoba, semoga cespleng dan awet...",5,positive
"mantap nih, panjang berkualitas",5,positive
"barangnya nyampai dengan selamat, sesuai gambar",5,positive
Good quality.. Nice job gan.. Tqtq,5,positive
"bungkus rapih, fast response, kabel kokoh. rekomended :D",5,positive
barang berkualitas dan sesuai harapan.....,5,positive
"bagus, murah, cepat sampai, indahnya dunia ini, ehhehehe :)",5,positive
"barang sudah sampai dgn baik, dan sudah terpakai dgn baik",5,positive
barang cepet sampe tp blom dicoba makasih ya,5,positive
barang sesuai deengan gambar & deskripsi.,5,positive
Terimakasih..produk sudah diterima..sudah dicoba..berfungsi dengan baik..,5,positive
goood nice barangnya udah nyampe,5,positive
"barang datang sesuai dengan foto ,tq multi komputer",5,positive
mantaps ..........................,5,positive
Berfungsi dengan baik.. dipakai untuk konektor tv.. recommended,5,positive
"Pengiriman cepat, semoga aja barang awet. Thanks gan",5,positive
tq....barag cepat sekali sampe dengan gojek,5,positive
mantep kabel nya tebel kualitas lumayan bagus untuk harga segini,5,positive
bagussssssssssssssss,5,positive
"Barang sudah sampai ketujuan, proses cepat n brg pun OK. Thanks yah",5,positive
Barang sudah di terima. Barang sesuai dengan gambar. OK!,5,positive
"barang sesuai dengan gambar, tidak ada issue",5,positive
"terimakasih barang sudah sampai,super fast respon, hari itu pesan, hari itu kirimsedikit ada kesalahan, tapi cepat ditindak lanjutikeseluruhannya mantap, recommended seller kualitas barang oke banget, langsung saya pakebeneran High Quality, bukan abal abalterimakasih banyak gan, sukses selalu",5,positive
"Kualitas barang baik, respon seller juga cepat",5,positive
"Bagus puasss... Bahan adem,, sablon juga lumayan... Mantapp",5,positive
Mantafffff.... seperti biasanya sesuai pesanan....,5,positive
"Mantap bos, sdh saya terima, mau order lagi nanti bos.",5,positive
Selalu puas belanja dsni. Tq yaa gan..,5,positive
"Barang ok, pengiriman di percepat",5,positive
Terimakasih kaos sudah diterima dengan baik dan bagus. Recommended seller,5,positive
Bagusssssssss nymaaaaaan,5,positive
"Pelayanan baik,
Pengiriman cepat,
Barang bagus.",5,positive
sesuai pesanan dan bahan sesuai deskripsi mantabs gannnn,5,positive
"Respon cepat,,pengiriman cepat,,barang oke,rekomen bgt",5,positive
Bagus banget bahanya adem enti mau beli lg,5,positive
"Kualitas paten, harga murah, pengiriman cepat. Recom seller",5,positive
"Anak qu suka kaos nya
Makasih....",5,positive
Brg setara dgn brg ..respon respon penjual 👍👍👍👍...pokoknya bintang 5 deh,5,positive
"Fast respon gays,barang sesuai gambar😊",5,positive
Product sesuai gambar....fast respon....,5,positive
Barang bagus sesuai di gambar,5,positive
Bagus banget baju nya pengiriman juga cepat makasih gann,5,positive
......mantap.........,5,positive
sip.................................,5,positive
Value for money. Pengiriman tepat waktu...,5,positive
"Sudah sampai,,, bagus,cepat,dan murah",5,positive
Mantul dan fast respond.,5,positive
Barang sudah diterima dengan baik dan terima kasih,5,positive
"respon cepat, dan barang sesuai, good lah 👍",5,positive
"Respon dan pengiriman cepat, produk sesuai dengan yang di order",5,positive
Selalu puas belanja dsni. Tq yaa gan..,5,positive
"Pesanan sdh diterima, tks",5,positive
"Barang ok, klo bisa pengiriman di percepat",5,positive
Barang bagus. Tp pengiriman pake jne lambat parah.,5,positive
Bahan halus dan sablon rapi,5,positive
"Pembelian kesekian kali, pengiriman makin cepat dan kualitas tetap terjaga",5,positive
Harga murah dan kualitas ok,5,positive
"Produk bagus dan sesuai warna yg dipesan, seller ramah dan fast respons.",5,positive
Okokokokookomokokvvfzgahbsbsbsnnznznz,5,positive
sudah sampai dan sesuai ekspektasi,5,positive
"Gila seller ini.. Jam 1 pesen, jam 5 nyampe.. Cepet banget.. The best lah.. Barang juga bagus.. Sesuai..Dimana lagi beli kabel utp cat5e semurah ini.. Puas..",5,positive
Sesuai gambar dan deskripsi,5,positive
"Kabel lentur, kualitas sesuai.",5,positive
tidak diragukan lagi kualitasnya,5,positive
Kualitas sesuai harga..  Makasih ya..,5,positive
"Kabel OK, sdh di test. Thank u seller",5,positive
"Kuat tajam berfungsi dengan baik respon cepat pengiriman juga kilat, recomm dah top marktop",5,positive
Barang udah sampai dengan selamat..,5,positive
barang joss terima kasih banyak,5,positive
Barang sesuai harapan dan terimakasih,5,positive
"Terbaik pokoknya, internet langsung on",5,positive
"Produk kualitas ok untuk harga segini, sudsh dilengkapi alat pembuka kabel. Recommended seller!",5,positive
"Barang sesuai dengan pesanan, respons seller cepat banget, ramah lagi. Recommended banget lah. Thanks ya barang nya joss",5,positive
barang sesuai pesanan......,5,positive
Barang sesuai dengan pesanan,5,positive
Mantap paking rapih barang nya oke sesuai gambar,5,positive
"barang nya bagus, pisau nya sangat tajam dan keren
saya coba patahin sama batang pohon dan terpotong sama tang crimping toll",5,positive
"Respon penjual cepat. Barang bagus, sesuai dengan harga.",5,positive
"Cepat smpai mantep 
Sukses terus gan jangan kendor. Ini baru layanan terbaik",5,positive
"Mantap,  barang sesuai deskripsi",5,positive
Terimakash barang aman cepat sampai tujuan gan.....,5,positive
"Barang sudah tiba sesuai dengan deskripsi , berfungsi dengan baik, recommended.",5,positive
Okkeeeeeeeeeeeeeeeeeeeee,5,positive
"Barang sampai di tujuan, sesuai dengan yang dipesan",5,positive
"Barang cepat sampai, sesuai pesanan",5,positive
Fast respon barang bagus nyampenya jg cepet walaupun banyak gonta ganti driver tp overall bagus recomend deh tokonya,5,positive
"Cepet banget pengiriman padahal pake reguler,  barang sesuai,  good job",5,positive
Mantap. .harga mumer cocok..service seller juga fast faaast,5,positive
Barang Ok ... respon penjual luar biasa... kilat... mantab,5,positive
Mantappppp seller baik,5,positive
Mantapppppp ........brg bagus verjln normal,5,positive
Brg sudah sampai tapi belum dicoba,5,positive
"Good..barang bagus,fast respon",5,positive
Terima kasih barang udah nyampe dan kemasan rapi,5,positive
barang sesuai pesanan.,5,positive
"Seller ramah.. produk ok
Pengiriman kilat",5,positive
mantap..barang sesuai dan cepat sampai,5,positive
Makasih brg dah sampai dgn baik Dan cepat 😊,5,positive
Simpel packingnya. Dan berfungsi dgn baik. Trjangkau pula.,5,positive
"Recommended banget dah, respon dan pengirimannya super cepat",5,positive
"Oke sip, sesuai pesanan.",5,positive
"Produk sesuai pesanan...fast response, delivery on schedule...recomended seller",5,positive
"Mantap fast respon, aganny ramah, reaponsif",5,positive
thanks gan..................,5,positive
Sesuai pesanan good good,5,positive
Barang bagus dan murah 😁👍....,5,positive
Good product... Fast delivery... I love it.... Thanks....,5,positive
"Pelayanan cepat, barang sesuai pesanan. Kualitas ok. Recommended banget.",5,positive
"cepat sampai, kemasan rapih
Semoga Awet",5,positive
"Barang bagus...sesuai info, bermanfaat",5,positive
Bagus banget barangnya,5,positive
mantap gan... pengiriman cepat.. setelah di coba.. barang aman.. makasih gan,5,positive
Sesuai pesanan terimakasih banyak,5,positive
makasih udah nemenin skripsi ane,5,positive
"Kualitas oke, sesuai gambar, pengiriman cepat...",5,positive
"Barang sudah sampai belum saya coba, semoga barang awet. Terima kasih..",5,positive
"Barang ok punya gan, Rigid Tangnya, Biar bintang berbicara",5,positive
"Barang sudah sampai dengan aman dan selamat, packing rapih. Pokoknya puas. Makasih gan",5,positive
"Barang sesuai dengan deskripsi...pengiriman sngt cepat (bayar jam 9, jam 10.30 brng sdh sampai), seller fast respone juga. Rekomen seller👍👍",5,positive
Barang bagus dan pengiriman cepat,5,positive
"ga ada yang cacat, servicenya oke, dan sellernya responsif. senaaaang~~",5,positive
"Respon Cepat, Pengiriman Juga Cepat Hari ini Pesan Besok Sudah Sampai Terima Kasih Atas Pelayanannya",5,positive
Sipppppppppppppp..........,5,positive
terima kasih gan........,5,positive
Barang terima baik dan fast respon. Recomended,5,positive
"Barang mantab, respon dan pengiriman sangat cepat. Trims gan",5,positive
Brngnya bagus sama seperti di gambar,5,positive
Barang cepat sampai biar bintang yang berbicara,5,positive
semua berfungsi dengan baik,5,positive
Sesuai dg gambar dan sdh coba pasang rj45nya dg crimping toolnya. Bagus alatnya dan sellernya very fast respon..,5,positive
"Barang bagus, sesuai harapan",5,positive
"biar bintang yang bicara...
Manteeeeeb daaah..",5,positive
Alhamdulillah barang telah sampai dengan baik. Harga murah.   Barang bagus.  Top dah,5,positive
"Fast Respon Seller, Untuk kualitas barangnya biar bintang yang bicara ya Gan :) Laris manis selalu lapaknya mas bro.",5,positive
Sesuai apa yg diharapkan,5,positive
"Pengiriman super cepat, luar biasa",5,positive
Packing rapi fast respon,5,positive
"sudah diterima , respon baik",5,positive
Kesesuaian dengan deskripsi,5,positive
(*´∇｀*)(*´∇｀*)(*´∇｀*)(*´∇｀*)(*´∇｀*)(*´∇｀*),5,positive
Mantap dech barangnya top,5,positive
Produk telah sampai dengan baik terima kasih.,5,positive
Mantap lah pokoknya recommended bgd,5,positive
kualitas baik dan pengiriman cukup cepat,5,positive
"Bagus, cukup memuaskan",5,positive
kamsiaaaaa yaaaa bossssss....,5,positive
Barang sdh diterima dgn baik. Sesuai pesanan. Makasi,5,positive
Pesanan sudah diterima sesuai order,5,positive
Sipppppppp in the morning and I will be there at the same time I don&#39;t have a car so,5,positive
"Proses cepat. Barang sesuai pesanan.
Terima kasih.",5,positive
"Reasonable price, fungsi nya OK.Thank u seller",5,positive
trmks gan.. mudah2an awet...,5,positive
"barang sudah mendarat dgn selamat, terima kasih :)",5,positive
Packing rapi dan pengiriman cepat,5,positive
barang sesuai gambar dan memuaskan,5,positive
Barang sampai cepat. Thanks.,5,positive
Pengiriman cepat dan barangnya pun bagus (y),5,positive
sudah diterima...respon cepat...,5,positive
mmmmmmmaaannnnnnntaaaaaaaaaaaap,5,positive
"pengiriman cepat barang bagus terima kasih ,,,",5,positive
Mantapppppppppppppppppppppppp,5,positive
mantap...sukses selalu gan! salam kenal!,5,positive
"Barang cepat sampai, di packing rapih.... Mantap",5,positive
Barang diterima dengan cepat dan rapi,5,positive
"respon cepatt, kualitas oke",5,positive
barang sdh sampai sesuia gambar sdh di tes bagus tidak mengecewakan... fast respon sabtu border  hari minggu sdh di terima.. sukses bwt Multi komputer. biarkan bintang yang menjelaskannya.,5,positive
Mantapppppppppppppppppppp,5,positive
"Respon cepat, komunikatif dan barang sesuai",5,positive
"kualitas barang baik, pengiriman sangat cepat..thanks.",5,positive
"Mantap, udah dicoba langsung",5,positive
"Barang sesuai dengan gambar yang dijual, pengiriman cepat, orderan langsung diproses. Top dah buat agan ini",5,positive
"barang sesuai deskripsi, respon cepat dan cepat sampai",5,positive
"Mantap, memuaskan....",5,positive
"sesuai pesanan, barang diterima dengan baik. trims
response cepat....bagus",5,positive
Makasih barangnya sudah keterima,5,positive
"respon cepet, pengiriman cepet, recommended",5,positive
"received with thanks,,,,,,,,,,,,,,,,,",5,positive
"pengiriman cepat, respon seller cepat",5,positive
"Kiriman sudah diterima dengan baik, bagus sesuai harapan, trims.",5,positive
"Bagus, sesuai dengan yg di harapkan",5,positive
"barang sesuai deksripsi,sepintas kualitas barang bagus.thank you.",5,positive
barang bagus sesuai dengan ekspektsasi saya hehe,5,positive
produk  yg dikirim sesuai gambar,5,positive
sudah sampe blm coba yakin bagus,5,positive
maaaaannnnnnnttttttttttaaaaaaapppppp.......,5,positive
"Barang sesuai harga, kuat",5,positive
alhamdulillah barang langsung sampai dengan cepat.    tapi belum di coba,5,positive
"diterima dengan baik, sudah test pisau dan pasang rj, hasil memuaskan",5,positive
Barang sampai dgn selamat,5,positive
Respon cepat barang bagus,5,positive
"sesuai pesanan , cepat delivery",5,positive
"pengiriman respon kualitas sangat top 
recomended",5,positive
"barang sdh diterima, respon & proses cepat. MANTAP",5,positive
Sudah sampai gan. Thx ya,5,positive
harga murah dan barang ok,5,positive
udah nyampe gan barang y .....trims....,5,positive
barangx sdah d terima &amp; sesuai dgn deskripsi...,5,positive
Respon dan pengiriman cepat.. Recommended seller!,5,positive
"Thanks gan, good product!",5,positive
barangnya bagusss.................,5,positive
Sesuai pesanan. Sampai dengan selamat.,5,positive
fast respon terima kasih,5,positive
paket sesuai pesanan. terimakasih,5,positive
mantap bosq heheheheheheh,5,positive
"mantap,cepet kirimnya kaga bertele""",5,positive
Biarb bintang yang bicara gan,5,positive
barang telah sampai dengan selamat dan sudah di test lancar jaya,5,positive
"psanan sudah diterima dengan baik, terima kasih",5,positive
brg bagus hrga murah,5,positive
Terima kasih banyak....,5,positive
barang sesuai dengan pesanan,5,positive
bagus barangnya. packing rapi. mksih,5,positive
Barang memuaskan makasih masss,5,positive
"barang sudah terima, pelayan cepat pengiriman cepat",5,positive
"Sudah dicoba berfungsi dengan baik, tks seller",5,positive
"sesuai deskripsi, kualitas bagus",5,positive
barang sudah sampai thanks gaan,5,positive
"barang sudah diterima , proses cepat",5,positive
"Barang sudah saya terima dengan baik, terima kasih",5,positive
mantappp ini toko ......  mantappppp,5,positive
cepat sampai an pakingannya mantap,5,positive
Thanks...........................................,5,positive
makasih barang nya dah sampai dg selamat...,5,positive
"barang sudah tiba dengan baik, thanks",5,positive
"Respon penjual cepat sehingga proses pembelian sangat cepat.. Produk berfungsi dengan baik. Sesuai dengan harganya yg hemat, kabelnya kecil dan tipis, jadi harus hati2 penggunaannya. Terima kasih gan.",5,positive
"Respon cepat, pengiriman cepat, toko dapat dipercaya.......!!!! Sukses terus!!!",5,positive
"Recommended seller. Fast respond, komunikatif sellernya. Trims gan. Sukses bwat lapaknya",5,positive
"Maaf br tulis ulasan,ini pembelian yg ke 3x nya ,bagus trs sesuai g prnh kecewa ,terlebih respon penjualnya cpt proses dan kirim deh,terimakasih",5,positive
"Paket sdh d terima dgn baik,ini untuk pembelian yg kedua x ny,respon seler dan proses cpt terimakasih",5,positive
"Mantap,,, responnya cepet,,, tanpa banyak basa-basi langsung dikirim &amp; cepet sampe,,, 
Barangnya sesuai deskripsi &amp; berfungsi dgn baik...",5,positive
Kabel oke dan bagus. Langsung terkoneksi tdi. Makasih gan,5,positive
mantab...sesuai deskripsi..thks gan..,5,positive
barang bgs sesuai deskripsi,5,positive
"Murah meriah semoga awet, seller ok &amp; pengiriman cepaaattt",5,positive
"Bekerja dengan baik, sesuai deskripsi",5,positive
Recomanded seller.... pengiriman cepat,5,positive
makaaaaaasiihhhhh ooooom,5,positive
Product sesuai orderan on time thx,5,positive
Mantaapp...packagingnya bagus!,5,positive
"kualitas ok, tidak ada masalah",5,positive
terima kasih atas pengirimannya,5,positive
Mantap barang cepat sampai,5,positive
Barang + packing mantap,5,positive
"pesanan tiba lbh cpt dari perkiraan,barang ny pun ok pny ,murah tp g murahan trmksh semoga tmbh maju",5,positive
terima kasih gan........,5,positive
Txs gan barang dah sampai......,5,positive
"kualitas kabel sesuai dg harga, tapi berfungsi dengan baik...",5,positive
"Pengiriman cepat,  barang murah,  bagus dan berfungsi dengan baik.  Sorry lambat konfirmasi,  kmrn dr luar kota.  Thx",5,positive
mantaaaab gan sukses selalu,5,positive
thank&#39;...........................,5,positive
Bagus dan pengiriman cpt,5,positive
"Belum di test. mudah2an bisa dipake....
Terimakasih................................................",5,positive
Cepat tepat akurat manfaat... semangat.. n sukses gan... :),5,positive
Barang cepat sampai ..... Sesuai penjelasan,5,positive
Terimakasih barang udah sampai...dan sesuai deskripsi seller fast respon,5,positive
YANG KESEKIAN KALI COOOOOY,5,positive
Barang bagus. Fast respon. Mantaplaaah. Rekomendasi banget!,5,positive
"Maaf baru kasih ulasan, baru smpt kepasang tadi dan tidak ada masalah kabel nya.. Top lah",5,positive
Thx gan barang udah diterima...........................,5,positive
Bagus...............,5,positive
Barang sesuai pesanan,5,positive
Terima kasih barang sudah di tkp,5,positive
Kualitas produk bagus &amp; pengiriman cepat,5,positive
"Mantap,  respon cepat,  thx bos quu",5,positive
mantapppp...terima kasih,5,positive
Barang bagus...pengiriman cepat....seepp lah,5,positive
Produk sudah diterima dan sesuai dengan pesanan. Thanks gan,5,positive
Terima kasih packingan rapi,5,positive
terima kasih paket sudah sampai dan sudah diganakan,5,positive
"Seperti biasa, serba mantap.....",5,positive
"thanks...
pengiriman cepat",5,positive
"barang sudah diterima, pengiriman cepat,",5,positive
sesuai deskripsi.kabel tdk terlalu kaku juga.recomended,5,positive
Cepat tepat akurat manfaat... semangat.. n sukses gan... :),5,positive
Goooooood.......sesuai............,5,positive
Terimakasih paketnya udah nyampe,5,positive
Mantaaaaaaaaaaaaaap gan kabelnya biar kate murah tapi top margotop,5,positive
Okeeeeeeeee..........,5,positive
Sesuai dengan yg diiklankan,5,positive
....sipppp .....oke .....sesuai....,5,positive
"trims gan fast responsenya kabel udah nyampe, moga fungsi gan...",5,positive
Terima kasih atas pelayanan cepat nya,5,positive
Barang sesuai dengan gambar,5,positive
Produk sesuai respon chat cepat jg,5,positive
Lancarrrrrrrr jayaàaaaaaaaaaaaaaaaaa,5,positive
Barang sudah diterima dng baik...,5,positive
Respon seller cepat banget!. Barang lumayan. Tapi belum dicoba. Moga jalan..  Overall puas :),5,positive
Barang sudah diterima ...,5,positive
Makasih kak dah mau di repotin hari minggu di kirim 🙏🙏🙏,5,positive
Pengiriman cepat. respon juga cepat. mantap. sukses gan,5,positive
"Respon cepat, pelayanan ok, barang sesuai dengan pesanan mantab",5,positive
Respon penjual sigap..pengiriman cepat..tks,5,positive
Barang bagus dan cepat sampai,5,positive
mantaaaaaaaaaaaaaaaaapppp,5,positive
"Respon penjual cepat.
Thank you :)",5,positive
serah di sebelah rumah tokonya.... terima kasih kiriman cepat sampai,5,positive
barang bagus packing rapi pengiriman cepat,5,positive
sudah sampai dengan selamat,5,positive
Hanya kabel terlalu pendek.,5,positive
Makasih banyak kakakkkk,5,positive
"Barang sesuai pesanan,pengiriman cepat,terimakasih tokopedia",5,positive
"Punten gan telat kasih Ulasan, barangnya sudah sampai dgn selamat ya kemarin. Best Seller ente (y)",5,positive
"Pengirimannya cepat, barang sesuai deskripsi",5,positive
Respon cepat dan on time,5,positive
Barang ok dan sudah di coba,5,positive
Barangnya sesuai dengan permintaan..makasih yaa,5,positive
"Respon Seller sangat Baik, 10menit setelah terima order, barang langsung dikirim 😁

Kondisi barang juga bagus &amp; berfungsi dengan baik 😁

Tengkiu 😁",5,positive
Barang sudah sampai mantapp,5,positive
Pengiriman cepat produk ok,5,positive
Barang sesuai permintaan... Responds penjual cepat.. Mantab..,5,positive
Barang telah sampai terimakasih....,5,positive
Barang sesuai deskripsi dan bisa di gunakan,5,positive
terima kasih gan barang sudah ane terima .. tapi blm ane gunain.. masih terbungkus dgn rapi..,5,positive
"Barang ok gan,  mantap,  akurat,  baik.   Good....",5,positive
"Respon cepaaat, langsung di coba dan berfungsi dengan baik",5,positive
"Barang telah diterima, fast delivery",5,positive
Sangat Baik dan pas sekali,5,positive
"Barang sudah sampai, terima kasih",5,positive
Cepat antarnya barang sesuai pesanan,5,positive
mantap...sukses selalu gan! salam kenal!,5,positive
"terimakasih, thankyou, arigatou",5,positive
thanks................,5,positive
"Barang sdh sampai, terimakasih.",5,positive
Brg sesuai pesanan. Terimakasih ya,5,positive
Barang cepat diproses cepat sampai. Terima kasih.....,5,positive
"barang sudah diterima
terima kasih",5,positive
gak sampe 2 jam barang sudah diterima. makasih seller,5,positive
barang sudah diterima dengan baik... pengiriman cepat... recommended seller...,5,positive
"Produk sesuai digambar, sdh dicoba di epson LQ 2170 n berfungsi dgn baik. thx",5,positive
pengiriman cepat barang bagus kabel nya kurang pqnjang,5,positive
"Pesen siang, sore nyampe. Padahal hari minggu. Toko lain kaga ada yg mau ngirim.... 
Recommend seller dah. Makasi gan, ngerti aja kalo lagi urgent....",5,positive
"Barang sudah di terima dan sesuai, thanks,,,",5,positive
mantap gan proses pgriman cepat. brang sesuai pesanan,5,positive
toppppp......biar bintang bicara,5,positive
terimakasih barang sudah sampai.pengiriman sangat cepat,5,positive
cuman sayang kurirnya yang bikin kurang nyaman,5,positive
"barang sdh smp, makasih penjual n makasih tokopedia...",5,positive
kabelnya oke.. tadinya was2 gabisa langsung pakai harus install sana sini.. ternyata sekali colok langsung bisa dipake.. thank you yaa om..,5,positive
"oke.........,............. sudah sampaiiii dengan selamat",5,positive
Berfungsi dengan baik. Sesuai dengan deskripsi. Semoga awet. Thanks,5,positive
Maaaaannnnnnttttttuuuuuuuullllllllllll,5,positive
berfungsi dengan baik......,5,positive
"barang belum dicoba, karena belum punya converter kabel kecil ke besar...tapi karena barangnya memang masih mulus semoga berfungsi dengan baik",5,positive
"Fast respon,,barang oke,,terima kasih",5,positive
penjualnya mantap...minus abang gojeknya aja...,5,positive
"Sip Lanjayy........... fast respon, order langsung kirim,,,",5,positive
BARANG BAGUS TAPI TIDAK SESUAI GAMBAR,5,positive
"barang sudah di terima dengan baik,..mudaha2an cepet bisa dijual,...trims",5,positive
Mantap sangat membantu,5,positive
Selalu puas deh sama pelayanan nya. Trims,5,positive
Produk sesuai... Deskripsi. Pelayanan mantaap...,5,positive
Mantab&#39;.....................................,5,positive
Mantap bagus Oke sesuai cepet enak pengiriman mantap cepet,5,positive
"Respon cepat, pengiriman cepat.... Terimakasih",5,positive
"Barang bagus banget,cepet dateng nya",5,positive
Sesuai...dan pas sampainya,5,positive
"Barang bagus, pesanan diproses dgn cepat",5,positive
"Product telah diterima sesuai spesifikasi, packing ok, pengiriman ok, thx seller thx toped",5,positive
terima kasih bos ku........,5,positive
"packing bagus, mantap pokoke",5,positive
"Dah sampe boss, sesuai pesanan, rapih, fast respon .. nuhunnn boss ...",5,positive
Mantul baru di test tadi lancar,5,positive
Sudah sampai dan berfungsi. Sudah beli 2 kali,5,positive
Sudah sampai dan berfungsi dengan baik. Pengiriman cepat. Thx,5,positive
Sesuai deskripsi barang,5,positive
"Mantap mantap mantap
Port jalan semua
Koneksi lancara jaya",5,positive
"seller cepat responsenya, kirim cepat &amp; aman, barang sesuai deskripsi. gampang pemasangannya dan berfungsi baik. thanks ya!",5,positive
Recomanded seller....,5,positive
barang cepat sampai dan respon cepat,5,positive
Barang sesuai spesifikasi,5,positive
Ooooooookkkkkkkk................................,5,positive
Barangnya sudah diterima dan sesuai. Terima kasih.,5,positive
"Barang sampai dengan rapih, dan digunakan langsung bisa pakai . Mantul rekomen seller 👍🏻👍🏻",5,positive
Kini bisa nonton bokep rame rame,5,positive
Bagus dan packing juga rapi..makasih ya,5,positive
"Bner bner kmu ya....pas di liat ko gini sih...
Bner bner mulus!! Pas di cek...nice...meskipun untuk transfer data doang...sip deh",5,positive
Barang berfungsi dengan baik.,5,positive
"pengiraman cepat dan barang sangat bagus, recomend bangat.",5,positive
Pruduk bagus dan berfungsi dengan baik....,5,positive
Respon seller mantap. Produk sesuai deskripsi dan berfungsi sangat baik. Packing oke. Sukses selalu,5,positive
Fast respond dan fast service!,5,positive
Cepat sampai. Trims gan....,5,positive
"Barang bagus, paling murah, pengiriman cepat",5,positive
goooodddd jooobbbb gan,5,positive
barang sesuai segel utuh top banget deh,5,positive
"Pengiriman cepat,barang bagus",5,positive
Paking bagus dan siap coba trimakasih nih toko responnya bagus,5,positive
"Cepat sampai, toko recommend. Response sangat baik dan cepat.",5,positive
makasih yah barangnya sd sampai,5,positive
produk sesuai foto....cobain langsung lancar,5,positive
"Respon cepat, barang diterima dgn baik.. sukses selalu",5,positive
"Kalau bisa produk nya di kasih plastik gelembung pak, agar lebih aman sampai tujuan.

Pengiriman cepat, barang sesuai deskripsi",5,positive
Mantap pelayanan maksimal...barang kualitas terbaik,5,positive
"barang sdh diterima semua dlm kondisi Ok, terima kasih",5,positive
Barang sesuai...respon cepat...packing rapi...barang cepat datang,5,positive
"Mantap, cepat, langsung pasang, tidak ada masalah, thanks. Recomended.",5,positive
mantap..................,5,positive
Penjual super. Laris terusss gan....,5,positive
Brg sdh diterima mudah2an awet.,5,positive
Top respon. Trims gan....,5,positive
Barang sesuai dengan pesanan,5,positive
Mantap....................,5,positive
Cepat tepat handal....,5,positive
"Respon cepat, sesuai deskripsi, dan kualitas bagus",5,positive
Barang sudah diterima. Sesuai pesanan,5,positive
barang bagus.. original.. kualitas bahan baik.. seller responsive.. thx gan.. mantul..,5,positive
"Penjual paling fast response, krna pas bgt butuh brgnya cepet. Keep up the good work! Makasi ya..",5,positive
Produk sesuai. Pengiriman cepet.,5,positive
Tao mannnn nnn nnnnn nnn,5,positive
